FID,COUNTYNS,GEOID,ALAND,AWATER,NAME,State,Avg household size,Population,Popdens
1093,516946,21199,1705275220,48545981,Pulaski County,Kentucky,2.46,64145,37.61562899
1094,516947,21201,258794973,484952,Robertson County,Kentucky,2.31,2143,8.280686349
1095,516948,21203,819853857,4011241,Rockcastle County,Kentucky,2.53,16827,20.52438963
1096,516949,21205,724769946,16653006,Rowan County,Kentucky,2.54,24499,33.80245019
1097,516950,21207,657060491,75583986,Russell County,Kentucky,2.5,17760,27.02947483
1098,516951,21209,729768176,9447095,Scott County,Kentucky,2.58,53517,73.33424745
1099,516952,21211,983573702,15290028,Shelby County,Kentucky,2.73,46786,47.56735556
1100,516953,21213,606589170,5852915,Simpson County,Kentucky,2.56,18063,29.77797972
1101,516954,21215,483607178,12792868,Spencer County,Kentucky,2.7,18246,37.72896853
1102,516955,21217,689890901,27072829,Taylor County,Kentucky,2.54,25500,36.96236602
1103,516956,21219,969956835,6613906,Todd County,Kentucky,2.61,12350,12.73252536
1104,516957,21221,1143636295,103000434,Trigg County,Kentucky,2.39,14344,12.54244908
1105,516958,21223,392766459,11833389,Trimble County,Kentucky,2.38,8637,21.99016694
1106,516959,21225,887992799,53149368,Union County,Kentucky,2.42,14802,16.66905409
1107,516960,21227,1403057828,15127298,Warren County,Kentucky,2.53,126427,90.10818904
1108,516961,21229,769158641,10943101,Washington County,Kentucky,2.48,12019,15.62616521
1109,516962,21231,1186690636,67283902,Wayne County,Kentucky,2.54,20609,17.36678404
1110,516963,21233,860132097,9211734,Webster County,Kentucky,2.56,13155,15.29416243
1111,516964,21235,1133976443,18875482,Whitley County,Kentucky,2.74,36089,31.82517611
1112,516965,21237,575419095,1505159,Wolfe County,Kentucky,2.52,7223,12.55259004
1113,516966,21239,492385588,4933906,Woodford County,Kentucky,2.52,26097,53.00114511
1114,558389,22001,1696880710,5918557,Acadia Parish,Louisiana,2.73,62568,36.87236211
1115,558397,22003,1973083810,10634063,Allen Parish,Louisiana,2.69,25661,13.00552965
1116,558403,22005,751235898,32989238,Ascension Parish,Louisiana,2.82,121176,161.3021959
1117,558414,22007,877029986,67099711,Assumption Parish,Louisiana,2.56,22714,25.89877241
1118,558424,22009,2154960192,87260913,Avoyelles Parish,Louisiana,2.47,40882,18.9711161
1119,558436,22011,2997555226,21945878,Beauregard Parish,Louisiana,2.75,36769,12.26632947
1120,558445,22013,2101207368,27945994,Bienville Parish,Louisiana,2.26,13668,6.504831559
1121,558453,22015,2176379782,70298833,Bossier Parish,Louisiana,2.51,126131,57.95449905
1122,558458,22017,2276157693,149613673,Caddo Parish,Louisiana,2.53,248361,109.1141448
1123,558468,22019,2756510262,77637930,Calcasieu Parish,Louisiana,2.54,200182,72.62153265
1124,558477,22021,1371231229,29249902,Caldwell Parish,Louisiana,2.59,9996,7.289798969
1125,558488,22023,3327796107,1688162100,Cameron Parish,Louisiana,2.52,6868,2.063828365
1126,558495,22025,1833782906,81308666,Catahoula Parish,Louisiana,2.43,9893,5.394858883
1127,558505,22027,1955125377,32473223,Claiborne Parish,Louisiana,2.4,16153,8.261874246
1128,558515,22029,1805172278,130329989,Concordia Parish,Louisiana,2.45,20021,11.09090819
1129,558521,22031,2269875385,47052491,De Soto Parish,Louisiana,2.56,27216,11.99008553
1130,558530,22033,1179330896,38571931,East Baton Rouge Parish,Louisiana,2.62,444094,376.5643735
1131,558534,22035,1089628528,56264636,East Carroll Parish,Louisiana,2.15,7225,6.63070011
1132,558542,22037,1174307241,6151756,East Feliciana Parish,Louisiana,2.33,19499,16.60468344
1133,558551,22039,1715558149,44659723,Evangeline Parish,Louisiana,2.67,33636,19.60644704
1134,558557,22041,1617667688,28107882,Franklin Parish,Louisiana,2.49,20322,12.5625307
1135,558567,22043,1665429795,56013944,Grant Parish,Louisiana,2.73,22348,13.41875837
1136,558576,22045,1486894802,1182161751,Iberia Parish,Louisiana,2.76,72691,48.88778944
1137,558582,22047,1602243610,88655983,Iberville Parish,Louisiana,2.7,32956,20.56865747
1138,558592,22049,1474195901,28714912,Jackson Parish,Louisiana,2.45,15926,10.80317751
1139,558027,22051,765751903,897114985,Jefferson Parish,Louisiana,2.56,435300,568.4608792
1140,558039,22053,1687025357,18718207,Jefferson Davis Parish,Louisiana,2.69,31467,18.65235746
1141,558059,22055,696040360,1209874,Lafayette Parish,Louisiana,2.6,240091,344.9383309
1142,558065,22057,2767030478,1037517235,Lafourche Parish,Louisiana,2.64,98214,35.4943687
1143,558049,22059,1617925452,97664170,LaSalle Parish,Louisiana,2.7,14949,9.239609885
1144,558077,22061,1221806125,1897706,Lincoln Parish,Louisiana,2.51,47356,38.75901342
1145,558083,22063,1678751118,112117730,Livingston Parish,Louisiana,2.81,138111,82.27008668
1146,558088,22065,1617200411,68596533,Madison Parish,Louisiana,2.45,11472,7.093740468
1147,558097,22067,2058860091,28888919,Morehouse Parish,Louisiana,2.58,25992,12.62446152
1148,558108,22069,3243376636,120998331,Natchitoches Parish,Louisiana,2.61,38963,12.01309757
1149,558113,22071,438820361,467278772,Orleans Parish,Louisiana,2.44,389648,887.9442128
1150,558114,22073,1580920629,55305574,Ouachita Parish,Louisiana,2.62,156075,98.72412134
1151,558125,22075,2021066101,4628005706,Plaquemines Parish,Louisiana,2.61,23373,11.56468855
1152,559449,22077,1443191041,86747118,Pointe Coupee Parish,Louisiana,2.46,22158,15.35347669
1153,559460,22079,3419675966,106999763,Rapides Parish,Louisiana,2.65,131546,38.46738735
1154,559472,22081,1007742988,34323733,Red River Parish,Louisiana,2.54,8618,8.551783642
1155,559481,22083,1439329200,22784622,Richland Parish,Louisiana,2.64,20474,14.22468189
1156,559489,22085,2244636622,375317816,Sabine Parish,Louisiana,2.58,24088,10.73135837
1157,1629542,22087,977751815,4604202197,St. Bernard Parish,Louisiana,3.02,45694,46.73374091
1158,1629449,22089,719354044,308654026,St. Charles Parish,Louisiana,2.78,52724,73.29353389
1159,1629457,22091,1057772583,2796210,St. Helena Parish,Louisiana,2.65,10411,9.842380269
1160,1629464,22093,625594223,42156577,St. James Parish,Louisiana,2.67,21357,34.13874236
1161,1629472,22095,555086121,506438992,St. John the Baptist Parish,Louisiana,2.77,43446,78.26893586
1162,1629479,22097,2392922773,39029142,St. Landry Parish,Louisiana,2.73,83449,34.87325247
1163,1629486,22099,1909381808,205314116,St. Martin Parish,Louisiana,2.74,53752,28.15151992
1164,1629492,22101,1438949691,1460341276,St. Mary Parish,Louisiana,2.58,51734,35.95261205
1165,1629503,22103,2191719306,645815961,St. Tammany Parish,Louisiana,2.72,252093,115.0206595
1166,559500,22105,2049488101,136678798,Tangipahoa Parish,Louisiana,2.67,130504,63.67638823
1167,559509,22107,1561204508,99471076,Tensas Parish,Louisiana,2.55,4666,2.988717991
1168,559517,22109,3185236754,2207176067,Terrebonne Parish,Louisiana,2.78,112587,35.34650913
1169,559528,22111,2271359842,73624033,Union Parish,Louisiana,2.84,22475,9.894953492
1170,559538,22113,3038604863,955337102,Vermilion Parish,Louisiana,2.74,59867,19.70213394
1171,559548,22115,3439290588,35139147,Vernon Parish,Louisiana,2.74,51007,14.83067473
1172,559557,22117,1734074152,16457670,Washington Parish,Louisiana,2.57,46457,26.79066518
1173,559567,22119,1536337101,56090612,Webster Parish,Louisiana,2.38,39631,25.79577098
1174,559570,22121,498293887,29602241,West Baton Rouge Parish,Louisiana,2.6,25860,51.89708458
1175,559578,22123,931478638,2386184,West Carroll Parish,Louisiana,2.63,11180,12.00242233
1176,559584,22125,1044589938,58751920,West Feliciana Parish,Louisiana,3.06,15377,14.72060896
1177,559594,22127,2460711980,17448075,Winn Parish,Louisiana,2.32,14494,5.890165171
1178,581286,23001,1211956216,75580882,Androscoggin County,Maine,2.29,107444,88.65336766
1179,581287,23003,17278475337,404815916,Aroostook County,Maine,2.23,68269,3.951100932
1180,581288,23005,2164439627,988772308,Cumberland County,Maine,2.36,290944,134.4200117
1181,581289,23007,4395259492,121300480,Franklin County,Maine,2.44,30019,6.829858409
1182,581290,23009,4110632352,1962709452,Hancock County,Maine,2.24,54541,13.26827489
1183,581291,23011,2246734964,216795655,Kennebec County,Maine,2.29,121545,54.09850381
1184,581292,23013,945684684,2017116243,Knox County,Maine,2.23,39823,42.11023048
1185,581293,23015,1180688991,631299424,Lincoln County,Maine,2.17,34067,28.8534917
1186,581294,23017,5379210748,255895400,Oxford County,Maine,2.72,57325,10.65676782
1187,581295,23019,8798688537,413994273,Penobscot County,Maine,2.36,151748,17.24666118
1188,581296,23021,10259018201,1080044975,Piscataquis County,Maine,2.25,16887,1.646063948
1189,581297,23023,657782155,300590924,Sagadahoc County,Maine,2.22,35277,53.63021744
1190,581298,23025,10164033097,437957281,Somerset County,Maine,2.32,50710,4.989161243
1191,581299,23027,1890615342,318015806,Waldo County,Maine,2.27,39418,20.84929659
1192,581300,23029,6637392589,1799936763,Washington County,Maine,2.22,31694,4.775067856
1193,581301,23031,2566813705,721723982,York County,Maine,2.36,203102,79.1261164
1194,1713506,24001,1093457887,14805576,Allegany County,Maryland,2.3,71977,65.82512308
1195,1710958,24003,1074287145,448099595,Anne Arundel County,Maryland,2.65,567696,528.4397218
1196,1695314,24005,1549739465,215964666,Baltimore County,Maryland,2.58,827625,534.0413784
1197,1676636,24009,552162128,341577085,Calvert County,Maryland,2.85,91082,164.9551742
1198,595737,24011,827350253,16777065,Caroline County,Maryland,2.68,32875,39.7352873
1199,1696228,24013,1159345029,13120348,Carroll County,Maryland,2.71,167522,144.4971047
1200,596115,24015,896857465,185336237,Cecil County,Maryland,2.74,102517,114.3069038
1201,1676992,24017,1185699267,479508052,Charles County,Maryland,2.78,157671,132.9772265
1202,596495,24019,1400550674,1145376112,Dorchester County,Maryland,2.39,32261,23.03451107
1203,1711211,24021,1710605951,17990382,Frederick County,Maryland,2.67,248472,145.2537914
1204,1711058,24023,1681102438,22498420,Garrett County,Maryland,2.38,29376,17.47424746
1205,1698178,24025,1132134727,231902988,Harford County,Maryland,2.67,251025,221.7271443
1206,1709077,24027,649943913,6344365,Howard County,Maryland,2.77,315327,485.1603249
1207,593907,24029,717516440,353302294,Kent County,Maryland,2.27,19593,27.3066914
1208,1712500,24031,1277059775,35820123,Montgomery County,Maryland,2.79,1040133,814.4747962
1209,1714670,24033,1250061702,41918282,Prince George's County,Maryland,2.87,906202,724.9258165
1210,596089,24035,962655539,360038406,Queen Anne's County,Maryland,2.69,49355,51.26963696
1211,1697853,24037,928997941,1050393887,St. Mary's County,Maryland,2.69,111531,120.0551638
1212,596907,24039,828145301,752662646,Somerset County,Maryland,2.34,25737,31.07787965
1213,592947,24041,695563206,539361871,Talbot County,Maryland,2.21,37211,53.49765439
1214,1714220,24043,1185611711,24801555,Washington County,Maryland,2.52,149811,126.3575575
1215,1668606,24045,969741260,66790591,Wicomico County,Maryland,2.61,102172,105.3600627
1216,1668802,24047,1212861863,586815923,Worcester County,Maryland,2.34,51564,42.51432218
1217,1702381,24510,209649200,28760489,Baltimore city,Maryland,2.48,614700,2932.040761
1218,606927,25001,1021048430,2360287543,Barnstable County,Massachusetts,2.24,213690,209.2848818
1219,606928,25003,2400595902,50712902,Berkshire County,Massachusetts,2.18,127328,53.04016386
1220,606929,25005,1432536921,357473379,Bristol County,Massachusetts,2.51,558905,390.1505028
1221,606930,25007,267300554,1004283994,Dukes County,Massachusetts,2.68,17313,64.7697872
1222,606931,25009,1275502663,870278700,Essex County,Massachusetts,2.61,781024,612.3264362
1223,606932,25011,1810978987,65539241,Franklin County,Massachusetts,2.28,70935,39.1694219
1224,606933,25013,1597996708,44417070,Hampden County,Massachusetts,2.54,469116,293.5650603
1225,606934,25015,1365526541,46674748,Hampshire County,Massachusetts,2.36,161159,118.019676
1226,606935,25017,2118197013,75365459,Middlesex County,Massachusetts,2.56,1595192,753.0895333
1227,606936,25019,119489563,666974178,Nantucket County,Massachusetts,2.91,11101,92.90351158
1228,606937,25021,1025886743,124979344,Norfolk County,Massachusetts,2.58,698249,680.6297135
1229,606938,25023,1706646158,1124975284,Plymouth County,Massachusetts,2.69,512135,300.0827076
1230,606939,25025,150855103,160514584,Suffolk County,Massachusetts,2.41,791766,5248.519833
1231,606940,25027,3912564078,177449060,Worcester County,Massachusetts,2.58,822280,210.1639701
1232,1622943,26001,1747349262,2890404970,Alcona County,Michigan,2.04,10364,5.931269853
1233,1622944,26003,2369925450,10703519681,Alger County,Michigan,2.64,9194,3.879446925
1234,1622945,26005,2137385001,2610813756,Allegan County,Michigan,2.65,115250,53.92102964
1235,1622946,26007,1481123844,2908714541,Alpena County,Michigan,2.21,28612,19.31776341
1236,1622947,26009,1231999038,326540410,Antrim County,Michigan,2.34,23177,18.81251469
1237,1622948,26011,940624056,822316908,Arenac County,Michigan,2.24,15165,16.12227532
1238,1622949,26013,2326913893,441619915,Baraga County,Michigan,2.37,8507,3.655915256
1239,1622950,26015,1432508482,62024197,Barry County,Michigan,2.49,60057,41.92435909
1240,1622951,26017,1145397300,488150978,Bay County,Michigan,2.35,104786,91.48441331
1241,1622952,26019,828014438,1398245684,Benzie County,Michigan,2.56,17552,21.197698
1242,1622953,26021,1470535560,2625457933,Berrien County,Michigan,2.35,154807,105.2725308
1243,1622954,26023,1311604220,34421385,Branch County,Michigan,2.5,43584,33.22953627
1244,1622955,26025,1829198158,31268858,Calhoun County,Michigan,2.43,134473,73.51472524
1245,1622956,26027,1269367168,47147839,Cass County,Michigan,2.45,51460,40.53988578
1246,1622957,26029,1078288789,2522931119,Charlevoix County,Michigan,2.28,26219,24.31537847
1247,1622958,26031,1852551605,440619495,Cheboygan County,Michigan,2.24,25458,13.74212731
1248,1622959,26033,4036515588,2952489037,Chippewa County,Michigan,2.41,37834,9.372935438
1249,1622960,26035,1461700230,28500463,Clare County,Michigan,2.43,30616,20.94547115
1250,1622961,26037,1467017476,21098128,Clinton County,Michigan,2.62,77896,53.09820863
1251,1622962,26039,1441075564,17920099,Crawford County,Michigan,2.25,13836,9.601162039
1252,1622963,26041,3033137838,2124389419,Delta County,Michigan,2.23,36190,11.93153821
1253,1622964,26043,1970845136,40505948,Dickinson County,Michigan,2.27,25570,12.97412949
1254,1622965,26045,1489766542,10958773,Eaton County,Michigan,2.42,109155,73.26986942
1255,1622966,26047,1210868924,1073491049,Emmet County,Michigan,2.24,33039,27.28536454
1256,1622967,26049,1649727711,32694965,Genesee County,Michigan,2.41,409361,248.1385245
1257,1622968,26051,1299620449,36677053,Gladwin County,Michigan,2.28,25289,19.45875815
1258,1622969,26053,2854517985,970153167,Gogebic County,Michigan,2.11,15414,5.399860881
1259,1622970,26055,1202632771,354763527,Grand Traverse County,Michigan,2.4,91746,76.28762679
1260,1622971,26057,1472098936,8369164,Gratiot County,Michigan,2.33,41067,27.89690217
1261,1622972,26059,1549207127,22939158,Hillsdale County,Michigan,2.47,45830,29.58287449
1262,1622973,26061,2613558380,1275354761,Houghton County,Michigan,2.54,36360,13.91206727
1263,1622974,26063,2165345386,3368948803,Huron County,Michigan,2.23,31543,14.56719108
1264,1622975,26065,1440364339,11878075,Ingham County,Michigan,2.41,289564,201.0352465
1265,1622976,26067,1479707916,22593308,Ionia County,Michigan,2.64,64176,43.37072155
1266,1622977,26069,1422175727,3473066854,Iosco County,Michigan,2.14,25247,17.75237723
1267,1622978,26071,3019919279,116800609,Iron County,Michigan,2.03,11212,3.712682017
1268,1622979,26073,1483282619,12948097,Isabella County,Michigan,2.58,70775,47.7151145
1269,1622980,26075,1817861892,55976398,Jackson County,Michigan,2.42,158913,87.41753194
1270,1622981,26077,1455799921,47165471,Kalamazoo County,Michigan,2.46,261573,179.6764763
1271,1622982,26079,1449729125,28020185,Kalkaska County,Michigan,2.42,17463,12.04569854
1272,1622983,26081,2196437063,61882735,Kent County,Michigan,2.64,643140,292.8105753
1273,1622984,26083,1398883257,14053673397,Keweenaw County,Michigan,1.96,2130,1.522643144
1274,1622985,26085,1470021792,17522522,Lake County,Michigan,2.53,11763,8.001922192
1275,1622986,26087,1669484578,47274003,Lapeer County,Michigan,2.59,88202,52.83187468
1276,1622987,26089,899243343,5659103852,Leelanau County,Michigan,2.32,21639,24.06356429
1277,1622988,26091,1941541486,30482189,Lenawee County,Michigan,2.44,98474,50.7194931
1278,1622989,26093,1463980375,52213955,Livingston County,Michigan,2.63,188482,128.7462614
1279,1622990,26095,2328593563,2624711552,Luce County,Michigan,2.42,6364,2.732980156
1280,1622991,26097,2646617352,2793791917,Mackinac County,Michigan,1.99,10817,4.087103862
1281,1622992,26099,1241247601,237430796,Macomb County,Michigan,2.5,868704,699.8635883
1282,1622993,26101,1404616462,1912440723,Manistee County,Michigan,2.4,24444,17.40261535
1283,1622994,26103,4685391001,4185367735,Marquette County,Michigan,2.39,66939,14.28674789
1284,1622995,26105,1281971751,1935608089,Mason County,Michigan,2.34,28884,22.53091769
1285,1622996,26107,1437746376,41762974,Mecosta County,Michigan,2.54,43264,30.0915382
1286,1622997,26109,2704053271,761798741,Menominee County,Michigan,2.14,23234,8.592286346
1287,1622998,26111,1337113497,30578223,Midland County,Michigan,2.41,83389,62.36493775
1288,1622999,26113,1462793644,23588781,Missaukee County,Michigan,2.46,15006,10.25845311
1289,1623000,26115,1422800567,338220996,Monroe County,Michigan,2.5,149699,105.2143241
